subid,tr.num,noise_condition,correct,age,age_group,target_image,RT,condition,rt,guess,guess_num,ucl_bound,ewma_param,param_value
13,2,clear,0,1282,3,cookie,0.5099999999999998,clear,0.51,guess,0,0.009999999999999898,ucl,0.57
37,13,clear,1,1882,5,cookie,0.5099999999999998,clear,0.51,guess,0,0,ucl,0.57
2,31,clear,0,1810,4,shoe,0.5339999999999998,clear,0.53,guess,0,0.009999999999999898,ucl,0.57
20,10,clear,0,2088,5,chicken,0.5339999999999998,clear,0.53,guess,0,0.009999999999999898,ucl,0.57
13,15,clear,0,1282,3,bunny,0.5349999999999993,clear,0.53,guess,0,0.019999999999999907,ucl,0.57
11,13,clear,1,1695,4,bunny,0.5350000000000001,clear,0.54,guess,0,0.019999999999999907,ucl,0.57
30,31,clear,0,1767,4,shoe,0.5350000000000001,clear,0.54,guess,0,0.019999999999999907,ucl,0.57
6,1,clear,1,1669,4,shoe,0.5350000000000001,clear,0.54,guess,0,0.019999999999999907,ucl,0.57
28,4,clear,0,1418,3,boat,0.5359999999999996,clear,0.54,guess,0,0.019999999999999907,ucl,0.57
49,19,clear,1,1626,4,juice,0.5359999999999996,clear,0.54,guess,0,0.019999999999999907,ucl,0.57
50,31,clear,0,1693,4,bunny,0.5369999999999999,clear,0.54,guess,0,0.019999999999999907,ucl,0.57
10,20,clear,0,1414,3,bottle,0.5380000000000003,clear,0.54,guess,0,0.029999999999999916,ucl,0.57
11,4,clear,1,1695,4,bottle,0.5380000000000003,clear,0.54,guess,0,0.019999999999999907,ucl,0.57
45,14,clear,0,1957,5,bottle,0.5380000000000003,clear,0.54,guess,0,0.029999999999999916,ucl,0.57
9,13,clear,1,1744,4,bottle,0.5380000000000003,clear,0.54,guess,0,0.019999999999999907,ucl,0.57
18,8,clear,1,1603,4,boat,0.5390000000000006,clear,0.54,guess,0,0.019999999999999907,ucl,0.57
28,5,clear,1,1418,3,boat,0.5390000000000006,clear,0.54,guess,0,0.019999999999999907,ucl,0.57
9,7,clear,0,1744,4,chicken,0.5390000000000006,clear,0.54,guess,0,0.019999999999999907,ucl,0.57
30,17,clear,0,1767,4,boat,0.54,clear,0.54,guess,0,0.029999999999999916,ucl,0.57
41,17,clear,1,1842,5,boat,0.54,clear,0.54,guess,0,0.019999999999999907,ucl,0.57
49,28,clear,0,1626,4,ball,0.5419999999999998,clear,0.54,guess,0,0.029999999999999916,ucl,0.57
10,24,clear,1,1414,3,cookie,0.5420000000000007,clear,0.54,guess,0,0.019999999999999907,ucl,0.57
1,25,clear,1,1770,4,juice,0.5429999999999993,clear,0.54,guess,0,0.019999999999999907,ucl,0.57
43,30,clear,0,1413,3,cookie,0.5430000000000001,clear,0.54,guess,0,0.019999999999999907,ucl,0.57
41,21,clear,1,1842,5,bottle,0.5669999999999993,clear,0.57,guess,0,0.019999999999999907,ucl,0.57
49,27,clear,1,1626,4,bottle,0.5669999999999993,clear,0.57,guess,0,0.019999999999999907,ucl,0.57
19,10,clear,1,1129,3,bunny,0.5679999999999996,clear,0.57,guess,0,0.009999999999999898,ucl,0.57
49,21,clear,1,1626,4,chicken,0.5679999999999996,clear,0.57,guess,0,0.009999999999999898,ucl,0.57
49,31,clear,1,1626,4,shoe,0.5679999999999996,clear,0.57,guess,0,0,ucl,0.57
36,10,clear,1,1160,3,bunny,0.569,clear,0.57,guess,0,0,ucl,0.57
26,3,clear,0,1171,3,ball,0.5709999999999997,clear,0.57,guess,0,0,ucl,0.57
5,26,clear,1,1962,5,bunny,0.5709999999999997,clear,0.57,guess,0,0,ucl,0.57
50,19,clear,1,1693,4,chicken,0.5709999999999997,clear,0.57,response,1,0.010000000000000009,ucl,0.57
19,7,clear,1,1129,3,chicken,0.5720000000000001,clear,0.57,response,1,0.010000000000000009,ucl,0.57
19,11,clear,1,1129,3,cookie,0.5720000000000001,clear,0.57,response,1,0.010000000000000009,ucl,0.57
28,3,clear,1,1418,3,cookie,0.5720000000000001,clear,0.57,response,1,0.020000000000000018,ucl,0.57
43,24,clear,1,1413,3,boat,0.5729999999999995,clear,0.57,response,1,0.020000000000000018,ucl,0.57
31,30,clear,1,1289,3,juice,0.5759999999999996,clear,0.58,response,1,0.030000000000000027,ucl,0.57
37,7,clear,1,1882,5,cookie,0.5760000000000005,clear,0.58,response,1,0.030000000000000027,ucl,0.57
43,27,clear,1,1413,3,bottle,0.5999999999999996,clear,0.6,response,1,0.030000000000000027,ucl,0.57
28,13,clear,1,1418,3,bunny,0.6020000000000003,clear,0.6,response,1,0.040000000000000036,ucl,0.57
31,25,clear,1,1289,3,cookie,0.6020000000000003,clear,0.6,response,1,0.040000000000000036,ucl,0.57
3,19,clear,0,1920,5,bunny,0.6029999999999998,clear,0.6,response,1,0.040000000000000036,ucl,0.57
42,31,clear,1,1151,3,bunny,0.6029999999999998,clear,0.6,response,1,0.040000000000000036,ucl,0.57
15,29,clear,1,1325,3,chicken,0.6040000000000001,clear,0.6,response,1,0.040000000000000036,ucl,0.57
7,18,clear,0,1742,4,chicken,0.6040000000000001,clear,0.6,response,1,0.040000000000000036,ucl,0.57
19,5,clear,1,1129,3,cookie,0.6049999999999995,clear,0.6,response,1,0.040000000000000036,ucl,0.57
27,18,clear,1,1356,3,cookie,0.6049999999999995,clear,0.6,response,1,0.050000000000000044,ucl,0.57
48,18,clear,1,1946,5,cookie,0.6049999999999995,clear,0.6,response,1,0.050000000000000044,ucl,0.57
9,9,clear,1,1744,4,bottle,0.6049999999999995,clear,0.6,response,1,0.050000000000000044,ucl,0.57
9,8,clear,1,1744,4,boat,0.6050000000000004,clear,0.61,response,1,0.06000000000000005,ucl,0.57
21,12,clear,1,1701,4,boat,0.6070000000000002,clear,0.61,response,1,0.06000000000000005,ucl,0.57
37,1,clear,0,1882,5,boat,0.6070000000000002,clear,0.61,response,1,0.050000000000000044,ucl,0.57
46,14,clear,1,1836,5,boat,0.6070000000000002,clear,0.61,response,1,0.06000000000000005,ucl,0.57
34,28,clear,1,1289,3,cookie,0.6100000000000003,clear,0.61,response,1,0.06000000000000005,ucl,0.57
8,26,clear,1,1367,3,cookie,0.6100000000000003,clear,0.61,response,1,0.07000000000000006,ucl,0.57
36,13,clear,1,1160,3,ball,0.6339999999999995,clear,0.63,response,1,0.07000000000000006,ucl,0.57
6,11,clear,1,1669,4,shoe,0.6339999999999995,clear,0.63,response,1,0.07000000000000006,ucl,0.57
18,4,clear,1,1603,4,shoe,0.6340000000000003,clear,0.63,response,1,0.08000000000000007,ucl,0.57
10,26,clear,0,1414,3,juice,0.6360000000000001,clear,0.64,response,1,0.07000000000000006,ucl,0.57
27,30,clear,0,1356,3,juice,0.6360000000000001,clear,0.64,response,1,0.06000000000000005,ucl,0.57
33,9,clear,1,1870,5,juice,0.6360000000000001,clear,0.64,response,1,0.07000000000000006,ucl,0.57
7,31,clear,1,1742,4,juice,0.6360000000000001,clear,0.64,response,1,0.07000000000000006,ucl,0.57
50,17,clear,0,1693,4,bunny,0.6369999999999996,clear,0.64,response,1,0.06000000000000005,ucl,0.57
9,1,clear,1,1744,4,bunny,0.6369999999999996,clear,0.64,response,1,0.07000000000000006,ucl,0.57
50,28,clear,1,1693,4,ball,0.6370000000000005,clear,0.64,response,1,0.07000000000000006,ucl,0.57
18,15,clear,1,1603,4,bottle,0.6379999999999999,clear,0.64,response,1,0.08000000000000007,ucl,0.57
50,26,clear,1,1693,4,boat,0.6390000000000002,clear,0.64,response,1,0.08000000000000007,ucl,0.57
6,3,clear,1,1669,4,juice,0.6429999999999998,clear,0.64,response,1,0.08000000000000007,ucl,0.57
13,16,clear,0,1282,3,bottle,0.6669999999999998,clear,0.67,response,1,0.08000000000000007,ucl,0.57
37,11,clear,1,1882,5,bottle,0.6669999999999998,clear,0.67,response,1,0.08000000000000007,ucl,0.57
45,6,clear,1,1957,5,shoe,0.6669999999999998,clear,0.67,response,1,0.08000000000000007,ucl,0.57
50,30,clear,1,1693,4,shoe,0.6669999999999998,clear,0.67,response,1,0.09000000000000008,ucl,0.57
1,22,clear,0,1770,4,cookie,0.6680000000000001,clear,0.67,response,1,0.08000000000000007,ucl,0.57
13,6,clear,0,1282,3,chicken,0.6680000000000001,clear,0.67,response,1,0.07000000000000006,ucl,0.57
45,13,clear,0,1957,5,boat,0.6689999999999996,clear,0.67,response,1,0.07000000000000006,ucl,0.57
7,17,clear,1,1742,4,bunny,0.6699999999999999,clear,0.67,response,1,0.07000000000000006,ucl,0.57
43,19,clear,0,1413,3,bunny,0.6710000000000003,clear,0.67,response,1,0.06000000000000005,ucl,0.57
8,28,clear,0,1367,3,bunny,0.6710000000000003,clear,0.67,response,1,0.06000000000000005,ucl,0.57
11,7,clear,1,1695,4,boat,0.6720000000000006,clear,0.67,response,1,0.06000000000000005,ucl,0.57
22,2,clear,0,1866,5,ball,0.6749999999999998,clear,0.67,response,1,0.06000000000000005,ucl,0.57
24,1,clear,0,1288,3,ball,0.6749999999999998,clear,0.67,response,1,0.050000000000000044,ucl,0.57
45,5,clear,0,1957,5,ball,0.6749999999999998,clear,0.67,response,1,0.040000000000000036,ucl,0.57
36,9,clear,1,1160,3,bottle,0.6999999999999993,clear,0.7,response,1,0.050000000000000044,ucl,0.57
49,25,clear,1,1626,4,bottle,0.6999999999999993,clear,0.7,response,1,0.050000000000000044,ucl,0.57
31,17,clear,0,1289,3,chicken,0.7009999999999996,clear,0.7,response,1,0.040000000000000036,ucl,0.57
26,1,clear,1,1171,3,shoe,0.7010000000000005,clear,0.7,response,1,0.050000000000000044,ucl,0.57
18,7,clear,0,1603,4,chicken,0.7039999999999997,clear,0.7,response,1,0.040000000000000036,ucl,0.57
19,15,clear,1,1129,3,chicken,0.7039999999999997,clear,0.7,response,1,0.050000000000000044,ucl,0.57
36,6,clear,0,1160,3,bunny,0.7039999999999997,clear,0.7,response,1,0.040000000000000036,ucl,0.57
48,27,clear,0,1946,5,ball,0.7039999999999997,clear,0.7,response,1,0.030000000000000027,ucl,0.57
18,5,clear,1,1603,4,bottle,0.7050000000000001,clear,0.7,response,1,0.040000000000000036,ucl,0.57
27,31,clear,0,1356,3,boat,0.7050000000000001,clear,0.7,response,1,0.030000000000000027,ucl,0.57
28,14,clear,1,1418,3,bottle,0.7050000000000001,clear,0.7,response,1,0.040000000000000036,ucl,0.57
9,12,clear,1,1744,4,juice,0.7090000000000005,clear,0.71,response,1,0.040000000000000036,ucl,0.57
46,6,clear,1,1836,5,cookie,0.71,clear,0.71,response,1,0.040000000000000036,ucl,0.57
22,10,clear,0,1866,5,shoe,0.734,clear,0.73,response,1,0.040000000000000036,ucl,0.57
25,18,clear,0,1311,3,shoe,0.734,clear,0.73,response,1,0.030000000000000027,ucl,0.57
8,18,clear,0,1367,3,chicken,0.734,clear,0.73,response,1,0.020000000000000018,ucl,0.57
11,16,clear,0,1695,4,bottle,0.7379999999999995,clear,0.74,response,1,0.020000000000000018,ucl,0.57
15,27,clear,1,1325,3,cookie,0.7379999999999995,clear,0.74,response,1,0.020000000000000018,ucl,0.57
26,4,clear,1,1171,3,cookie,0.7379999999999995,clear,0.74,response,1,0.030000000000000027,ucl,0.57
7,23,clear,0,1742,4,cookie,0.7379999999999995,clear,0.74,response,1,0.020000000000000018,ucl,0.57
9,11,clear,1,1744,4,cookie,0.7379999999999995,clear,0.74,response,1,0.030000000000000027,ucl,0.57
13,1,clear,1,1282,3,boat,0.7409999999999997,clear,0.74,response,1,0.030000000000000027,ucl,0.57
49,20,clear,0,1626,4,juice,0.7429999999999994,clear,0.74,response,1,0.020000000000000018,ucl,0.57
36,7,clear,1,1160,3,bottle,0.7669999999999995,clear,0.77,response,1,0.030000000000000027,ucl,0.57
19,16,clear,1,1129,3,shoe,0.7670000000000003,clear,0.77,response,1,0.030000000000000027,ucl,0.57
19,4,clear,1,1129,3,bunny,0.7699999999999996,clear,0.77,response,1,0.040000000000000036,ucl,0.57
1,21,clear,1,1770,4,bunny,0.7709999999999999,clear,0.77,response,1,0.040000000000000036,ucl,0.57
13,14,clear,0,1282,3,ball,0.7749999999999995,clear,0.77,response,1,0.030000000000000027,ucl,0.57
41,31,clear,1,1842,5,ball,0.7749999999999995,clear,0.77,response,1,0.040000000000000036,ucl,0.57
46,15,clear,1,1836,5,cookie,0.7759999999999998,clear,0.78,response,1,0.040000000000000036,ucl,0.57
21,11,clear,1,1701,4,ball,0.8010000000000002,clear,0.8,response,1,0.050000000000000044,ucl,0.57
34,29,clear,1,1289,3,chicken,0.8010000000000002,clear,0.8,response,1,0.050000000000000044,ucl,0.57
5,30,clear,1,1962,5,chicken,0.8010000000000002,clear,0.8,response,1,0.050000000000000044,ucl,0.57
41,30,clear,1,1842,5,shoe,0.8019999999999996,clear,0.8,response,1,0.06000000000000005,ucl,0.57
3,23,clear,0,1920,5,chicken,0.8039999999999994,clear,0.8,response,1,0.050000000000000044,ucl,0.57
48,24,clear,0,1946,5,chicken,0.8039999999999994,clear,0.8,response,1,0.040000000000000036,ucl,0.57
33,6,clear,1,1870,5,bunny,0.8040000000000003,clear,0.8,response,1,0.050000000000000044,ucl,0.57
25,17,clear,1,1311,3,cookie,0.8049999999999997,clear,0.8,response,1,0.050000000000000044,ucl,0.57
43,29,clear,1,1413,3,ball,0.8079999999999998,clear,0.81,response,1,0.06000000000000005,ucl,0.57
27,26,clear,1,1356,3,juice,0.8090000000000002,clear,0.81,response,1,0.06000000000000005,ucl,0.57
31,29,clear,1,1289,3,cookie,0.8100000000000005,clear,0.81,response,1,0.06000000000000005,ucl,0.57
34,19,clear,0,1289,3,bottle,0.8339999999999996,clear,0.83,response,1,0.06000000000000005,ucl,0.57
43,25,clear,1,1413,3,chicken,0.8339999999999996,clear,0.83,response,1,0.06000000000000005,ucl,0.57
34,25,clear,1,1289,3,shoe,0.835,clear,0.84,response,1,0.06000000000000005,ucl,0.57
41,32,clear,0,1842,5,cookie,0.835,clear,0.84,response,1,0.06000000000000005,ucl,0.57
8,25,clear,0,1367,3,cookie,0.835,clear,0.84,response,1,0.050000000000000044,ucl,0.57
48,23,clear,1,1946,5,juice,0.8360000000000003,clear,0.84,response,1,0.06000000000000005,ucl,0.57
2,18,clear,1,1810,4,bunny,0.8369999999999997,clear,0.84,response,1,0.06000000000000005,ucl,0.57
28,1,clear,1,1418,3,chicken,0.8380000000000001,clear,0.84,response,1,0.06000000000000005,ucl,0.57
3,31,clear,1,1920,5,bottle,0.8380000000000001,clear,0.84,response,1,0.07000000000000006,ucl,0.57
45,1,clear,1,1957,5,chicken,0.8390000000000004,clear,0.84,response,1,0.07000000000000006,ucl,0.57
4,5,clear,0,1329,3,boat,0.8410000000000002,clear,0.84,response,1,0.06000000000000005,ucl,0.57
5,25,clear,0,1962,5,juice,0.843,clear,0.84,response,1,0.06000000000000005,ucl,0.57
8,31,clear,1,1367,3,bottle,0.867,clear,0.87,response,1,0.06000000000000005,ucl,0.57
20,14,clear,0,2088,5,ball,0.8679999999999994,clear,0.87,response,1,0.050000000000000044,ucl,0.57
31,22,clear,0,1289,3,chicken,0.8679999999999994,clear,0.87,response,1,0.050000000000000044,ucl,0.57
21,3,clear,0,1701,4,shoe,0.8680000000000003,clear,0.87,response,1,0.040000000000000036,ucl,0.57
50,29,clear,0,1693,4,chicken,0.8709999999999996,clear,0.87,response,1,0.040000000000000036,ucl,0.57
46,13,clear,0,1836,5,boat,0.8739999999999997,clear,0.87,response,1,0.030000000000000027,ucl,0.57
4,3,clear,1,1329,3,juice,0.8759999999999994,clear,0.88,response,1,0.030000000000000027,ucl,0.57
41,22,clear,1,1842,5,juice,0.8759999999999994,clear,0.88,response,1,0.040000000000000036,ucl,0.57
8,22,clear,1,1367,3,shoe,0.9020000000000001,clear,0.9,response,1,0.040000000000000036,ucl,0.57
10,19,clear,0,1414,3,boat,0.9050000000000002,clear,0.91,response,1,0.040000000000000036,ucl,0.57
13,8,clear,0,1282,3,chicken,0.9050000000000002,clear,0.91,response,1,0.030000000000000027,ucl,0.57
2,19,clear,0,1810,4,boat,0.9050000000000002,clear,0.91,response,1,0.020000000000000018,ucl,0.57
22,3,clear,0,1866,5,juice,0.9090000000000007,clear,0.91,response,1,0.020000000000000018,ucl,0.57
31,31,clear,1,1289,3,bottle,0.9339999999999993,clear,0.93,response,1,0.020000000000000018,ucl,0.57
43,32,clear,1,1413,3,chicken,0.9340000000000002,clear,0.93,response,1,0.030000000000000027,ucl,0.57
20,9,clear,1,2088,5,bunny,0.9349999999999996,clear,0.93,response,1,0.030000000000000027,ucl,0.57
4,7,clear,1,1329,3,bunny,0.9349999999999996,clear,0.93,response,1,0.030000000000000027,ucl,0.57
42,29,clear,0,1151,3,juice,0.9359999999999999,clear,0.94,response,1,0.030000000000000027,ucl,0.57
50,27,clear,1,1693,4,juice,0.9359999999999999,clear,0.94,response,1,0.030000000000000027,ucl,0.57
41,29,clear,1,1842,5,bunny,0.9370000000000003,clear,0.94,response,1,0.040000000000000036,ucl,0.57
10,30,clear,0,1414,3,bottle,0.9379999999999997,clear,0.94,response,1,0.030000000000000027,ucl,0.57
36,14,clear,0,1160,3,chicken,0.968,clear,0.97,response,1,0.020000000000000018,ucl,0.57
43,22,clear,1,1413,3,shoe,0.968,clear,0.97,response,1,0.030000000000000027,ucl,0.57
3,18,clear,1,1920,5,bunny,0.9699999999999998,clear,0.97,response,1,0.030000000000000027,ucl,0.57
3,32,clear,0,1920,5,bottle,0.9719999999999995,clear,0.97,response,1,0.030000000000000027,ucl,0.57
1,18,clear,1,1770,4,cookie,0.976,clear,0.98,response,1,0.030000000000000027,ucl,0.57
43,26,clear,1,1413,3,juice,0.976,clear,0.98,response,1,0.030000000000000027,ucl,0.57
45,16,clear,1,1957,5,shoe,1.0010000000000003,clear,1,response,1,0.040000000000000036,ucl,0.57
9,15,clear,1,1744,4,shoe,1.0010000000000003,clear,1,response,1,0.040000000000000036,ucl,0.57
27,24,clear,1,1356,3,chicken,1.0039999999999996,clear,1,response,1,0.050000000000000044,ucl,0.57
37,14,clear,1,1882,5,juice,1.0089999999999995,clear,1.01,response,1,0.050000000000000044,ucl,0.57
46,7,clear,1,1836,5,chicken,1.0339999999999998,clear,1.03,response,1,0.050000000000000044,ucl,0.57
4,4,clear,1,1329,3,juice,1.0359999999999996,clear,1.04,response,1,0.06000000000000005,ucl,0.57
27,20,clear,0,1356,3,cookie,1.0420000000000007,clear,1.04,response,1,0.050000000000000044,ucl,0.57
28,16,clear,1,1418,3,juice,1.0420000000000007,clear,1.04,response,1,0.050000000000000044,ucl,0.57
21,15,clear,1,1701,4,cookie,1.0430000000000001,clear,1.04,response,1,0.06000000000000005,ucl,0.57
24,10,clear,1,1288,3,shoe,1.0670000000000002,clear,1.07,response,1,0.06000000000000005,ucl,0.57
31,23,clear,1,1289,3,bunny,1.0709999999999997,clear,1.07,response,1,0.07000000000000006,ucl,0.57
27,27,clear,0,1356,3,boat,1.072,clear,1.07,response,1,0.06000000000000005,ucl,0.57
31,28,clear,0,1289,3,ball,1.0750000000000002,clear,1.08,response,1,0.050000000000000044,ucl,0.57
15,24,clear,1,1325,3,shoe,1.101,clear,1.1,response,1,0.06000000000000005,ucl,0.57
27,22,clear,0,1356,3,shoe,1.101,clear,1.1,response,1,0.050000000000000044,ucl,0.57
50,23,clear,0,1693,4,cookie,1.1049999999999995,clear,1.1,response,1,0.040000000000000036,ucl,0.57
50,25,clear,0,1693,4,boat,1.1050000000000004,clear,1.11,response,1,0.040000000000000036,ucl,0.57
34,17,clear,0,1289,3,juice,1.109,clear,1.11,response,1,0.030000000000000027,ucl,0.57
42,23,clear,1,1151,3,shoe,1.1340000000000003,clear,1.13,response,1,0.040000000000000036,ucl,0.57
15,23,clear,0,1325,3,juice,1.1420000000000003,clear,1.14,response,1,0.030000000000000027,ucl,0.57
10,32,clear,1,1414,3,shoe,1.1669999999999998,clear,1.17,response,1,0.030000000000000027,ucl,0.57
4,2,clear,0,1329,3,bottle,1.1669999999999998,clear,1.17,response,1,0.030000000000000027,ucl,0.57
36,5,clear,0,1160,3,boat,1.1740000000000004,clear,1.17,response,1,0.020000000000000018,ucl,0.57
41,20,clear,1,1842,5,cookie,1.1760000000000002,clear,1.18,response,1,0.030000000000000027,ucl,0.57
4,6,clear,0,1329,3,shoe,1.2009999999999996,clear,1.2,response,1,0.020000000000000018,ucl,0.57
19,13,clear,0,1129,3,ball,1.2039999999999997,clear,1.2,response,1,0.010000000000000009,ucl,0.57
50,22,clear,0,1693,4,shoe,1.234,clear,1.23,response,1,0.010000000000000009,ucl,0.57
36,15,clear,0,1160,3,juice,1.2359999999999998,clear,1.24,guess,0,0,ucl,0.57
8,27,clear,1,1367,3,boat,1.2400000000000002,clear,1.24,response,1,0.010000000000000009,ucl,0.57
13,4,clear,0,1282,3,cookie,1.2430000000000003,clear,1.24,guess,0,0,ucl,0.57
10,29,clear,0,1414,3,bunny,1.2699999999999996,clear,1.27,guess,0,0,ucl,0.57
26,7,clear,0,1171,3,cookie,1.2720000000000002,clear,1.27,guess,0,0.009999999999999898,ucl,0.57
22,5,clear,0,1866,5,bunny,1.3019999999999996,clear,1.3,guess,0,0.019999999999999907,ucl,0.57
10,31,clear,1,1414,3,ball,1.3040000000000003,clear,1.3,guess,0,0.009999999999999898,ucl,0.57
11,5,clear,0,1695,4,chicken,1.338,clear,1.34,guess,0,0.019999999999999907,ucl,0.57
8,32,clear,0,1367,3,boat,1.3399999999999999,clear,1.34,guess,0,0.019999999999999907,ucl,0.57
13,11,clear,0,1282,3,juice,1.3689999999999998,clear,1.37,guess,0,0.029999999999999916,ucl,0.57
7,28,clear,1,1742,4,boat,1.3720000000000008,clear,1.37,guess,0,0.019999999999999907,ucl,0.57
34,31,clear,1,1289,3,shoe,1.4020000000000001,clear,1.4,guess,0,0.019999999999999907,ucl,0.57
37,8,clear,1,1882,5,chicken,1.4050000000000002,clear,1.41,guess,0,0.009999999999999898,ucl,0.57
42,18,clear,0,1151,3,bottle,1.4050000000000002,clear,1.41,guess,0,0.019999999999999907,ucl,0.57
4,1,clear,1,1329,3,chicken,1.4340000000000002,clear,1.43,guess,0,0.019999999999999907,ucl,0.57
2,25,clear,0,1810,4,juice,1.4420000000000002,clear,1.44,guess,0,0.019999999999999907,ucl,0.57
48,26,clear,1,1946,5,shoe,1.4670000000000005,clear,1.47,guess,0,0.019999999999999907,ucl,0.57
11,12,clear,0,1695,4,cookie,1.4719999999999995,clear,1.47,guess,0,0.019999999999999907,ucl,0.57
35,25,clear,0,1833,5,shoe,1.5019999999999998,clear,1.5,guess,0,0.029999999999999916,ucl,0.57
41,23,clear,0,1842,5,shoe,1.5350000000000001,clear,1.54,guess,0,0.029999999999999916,ucl,0.57
3,25,clear,1,1920,5,boat,1.5390000000000006,clear,1.54,guess,0,0.029999999999999916,ucl,0.57
26,6,clear,0,1171,3,bunny,1.6029999999999998,clear,1.6,guess,0,0.029999999999999916,ucl,0.57
28,12,clear,1,1418,3,ball,1.604,clear,1.6,guess,0,0.029999999999999916,ucl,0.57
15,25,clear,1,1325,3,boat,1.6050000000000004,clear,1.61,guess,0,0.019999999999999907,ucl,0.57
46,10,clear,0,1836,5,shoe,1.6680000000000001,clear,1.67,guess,0,0.029999999999999916,ucl,0.57
49,24,clear,0,1626,4,cookie,1.6680000000000001,clear,1.67,guess,0,0.039999999999999925,ucl,0.57
3,21,clear,0,1920,5,ball,1.6710000000000003,clear,1.67,guess,0,0.039999999999999925,ucl,0.57
7,29,clear,0,1742,4,ball,1.6710000000000003,clear,1.67,guess,0,0.04999999999999993,ucl,0.57
18,11,clear,0,1603,4,chicken,1.6720000000000006,clear,1.67,guess,0,0.04999999999999993,ucl,0.57
5,32,clear,1,1962,5,shoe,1.702,clear,1.7,guess,0,0.04999999999999993,ucl,0.57
21,6,clear,1,1701,4,ball,1.7080000000000002,clear,1.71,guess,0,0.039999999999999925,ucl,0.57
1,24,clear,1,1770,4,bottle,1.734,clear,1.73,guess,0,0.039999999999999925,ucl,0.57
30,28,clear,0,1767,4,bottle,1.734,clear,1.73,guess,0,0.039999999999999925,ucl,0.57
7,32,clear,1,1742,4,shoe,1.734,clear,1.73,guess,0,0.039999999999999925,ucl,0.57
22,14,clear,0,1866,5,cookie,1.7379999999999995,clear,1.74,guess,0,0.039999999999999925,ucl,0.57
18,14,clear,0,1603,4,ball,1.7410000000000005,clear,1.74,guess,0,0.04999999999999993,ucl,0.57
33,16,clear,0,1870,5,bunny,1.7689999999999992,clear,1.77,guess,0,0.04999999999999993,ucl,0.57
15,19,clear,0,1325,3,ball,1.771,clear,1.77,guess,0,0.05999999999999994,ucl,0.57
4,9,clear,0,1329,3,bunny,1.771,clear,1.77,guess,0,0.05999999999999994,ucl,0.57
27,32,clear,0,1356,3,bottle,1.8049999999999997,clear,1.8,guess,0,0.06999999999999995,ucl,0.57
